Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
328,1/20/2023,12:12:20 PM,133,21.6,143,20.7
329,1/20/2023,12:12:25 PM,133,21.6,143,20.7
330,1/20/2023,12:12:30 PM,133,21.6,143,20.7
331,1/20/2023,12:12:35 PM,133,21.6,143,20.7
332,1/20/2023,12:12:40 PM,133,21.6,143,20.7
333,1/20/2023,12:12:45 PM,133,21.6,143,20.7
334,1/20/2023,12:12:50 PM,133,21.6,143,20.7
335,1/20/2023,12:12:55 PM,133,21.6,143,20.7
336,1/20/2023,12:13:00 PM,133,21.6,143,20.7
337,1/20/2023,12:13:05 PM,133,21.6,143,20.7
338,1/20/2023,12:13:10 PM,133,21.6,143,20.7
339,1/20/2023,12:13:15 PM,133,21.6,143,20.7
340,1/20/2023,12:13:20 PM,133,21.6,143,20.7
341,1/20/2023,12:13:25 PM,133,21.6,143,20.7
342,1/20/2023,12:13:30 PM,133,21.6,143,20.7
343,1/20/2023,12:13:35 PM,133,21.6,143,20.7
344,1/20/2023,12:13:40 PM,133,21.6,143,20.7
345,1/20/2023,12:13:45 PM,133,21.6,143,20.7
346,1/20/2023,12:13:50 PM,133,21.6,143,20.7
347,1/20/2023,12:13:55 PM,133,21.6,143,20.7
348,1/20/2023,12:14:00 PM,133,21.6,143,20.7
349,1/20/2023,12:14:05 PM,133,21.6,143,20.7
350,1/20/2023,12:14:10 PM,133,21.6,143,20.7
351,1/20/2023,12:14:15 PM,133,21.6,143,20.7
352,1/20/2023,12:14:20 PM,133,21.6,143,20.7
353,1/20/2023,12:14:25 PM,133,21.6,143,20.7
354,1/20/2023,12:14:30 PM,133,21.6,143,20.7
355,1/20/2023,12:14:35 PM,133,21.6,143,20.7
356,1/20/2023,12:14:40 PM,133,21.6,143,20.7
357,1/20/2023,12:14:45 PM,133,21.6,143,20.8
358,1/20/2023,12:14:50 PM,133,21.6,143,20.8
359,1/20/2023,12:14:55 PM,133,21.6,143,20.8
360,1/20/2023,12:15:00 PM,133,21.6,143,20.8
361,1/20/2023,12:15:05 PM,133,21.6,143,20.8
362,1/20/2023,12:15:10 PM,133,21.6,143,20.8
363,1/20/2023,12:15:15 PM,133,21.6,143,20.8
364,1/20/2023,12:15:20 PM,133,21.6,143,20.8
365,1/20/2023,12:15:25 PM,133,21.6,143,20.8
366,1/20/2023,12:15:30 PM,133,21.6,143,20.8
367,1/20/2023,12:15:35 PM,133,21.6,143,20.8
368,1/20/2023,12:15:40 PM,133,21.6,143,20.8
369,1/20/2023,12:15:45 PM,133,21.6,143,20.8
370,1/20/2023,12:15:50 PM,133,21.6,143,20.8
371,1/20/2023,12:15:55 PM,133,21.6,143,20.8
372,1/20/2023,12:16:00 PM,133,21.6,143,20.8
373,1/20/2023,12:16:05 PM,133,21.6,143,20.8
374,1/20/2023,12:16:10 PM,133,21.6,143,20.8
375,1/20/2023,12:16:15 PM,133,21.6,143,20.8
376,1/20/2023,12:16:20 PM,133,21.6,143,20.8
377,1/20/2023,12:16:25 PM,133,21.6,143,20.8
378,1/20/2023,12:16:30 PM,133,21.6,143,20.8
379,1/20/2023,12:16:35 PM,133,21.6,143,20.8
380,1/20/2023,12:16:40 PM,133,21.6,143,20.8
381,1/20/2023,12:16:45 PM,133,21.6,143,20.8
382,1/20/2023,12:16:50 PM,133,21.6,143,20.8
383,1/20/2023,12:16:55 PM,133,21.6,143,20.8
384,1/20/2023,12:17:00 PM,133,21.6,143,20.8
385,1/20/2023,12:17:05 PM,133,21.7,143,20.8
386,1/20/2023,12:17:10 PM,133,21.7,143,20.8
387,1/20/2023,12:17:15 PM,133,21.7,143,20.8
388,1/20/2023,12:17:20 PM,133,21.7,143,20.8
389,1/20/2023,12:17:25 PM,133,21.7,143,20.8
390,1/20/2023,12:17:30 PM,133,21.7,143,20.8
391,1/20/2023,12:17:35 PM,133,21.7,143,20.8
392,1/20/2023,12:17:40 PM,133,21.7,143,20.8
393,1/20/2023,12:17:45 PM,133,21.7,143,20.8
394,1/20/2023,12:17:50 PM,133,21.7,143,20.8
395,1/20/2023,12:17:55 PM,133,21.7,143,20.8
396,1/20/2023,12:18:00 PM,133,21.7,143,20.8
397,1/20/2023,12:18:05 PM,133,21.7,143,20.8
398,1/20/2023,12:18:10 PM,133,21.7,143,20.8
399,1/20/2023,12:18:15 PM,133,21.7,143,20.8
400,1/20/2023,12:18:20 PM,133,21.7,143,20.8
401,1/20/2023,12:18:25 PM,133,21.7,143,20.8
402,1/20/2023,12:18:30 PM,133,21.7,143,20.8
403,1/20/2023,12:18:35 PM,133,21.7,143,20.8
404,1/20/2023,12:18:40 PM,133,21.7,143,20.8
405,1/20/2023,12:18:45 PM,133,21.7,143,20.8
406,1/20/2023,12:18:50 PM,133,21.7,143,20.8
407,1/20/2023,12:18:55 PM,133,21.7,143,20.8
