Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,10,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
272,3/31/2023,7:22:07 PM,25,24.9,42,23.6
273,3/31/2023,7:22:17 PM,25,24.9,42,23.6
274,3/31/2023,7:22:27 PM,25,24.9,42,23.6
275,3/31/2023,7:22:37 PM,25,24.9,41,23.6
276,3/31/2023,7:22:47 PM,25,24.9,42,23.6
277,3/31/2023,7:22:57 PM,25,24.9,42,23.6
278,3/31/2023,7:23:07 PM,25,24.9,42,23.6
279,3/31/2023,7:23:17 PM,25,24.9,42,23.6
280,3/31/2023,7:23:27 PM,25,24.9,42,23.6
281,3/31/2023,7:23:37 PM,25,25.0,42,23.6
282,3/31/2023,7:23:47 PM,25,24.9,42,23.7
283,3/31/2023,7:23:57 PM,25,24.9,42,23.6
284,3/31/2023,7:24:07 PM,24,25.0,42,23.7
285,3/31/2023,7:24:17 PM,25,25.0,42,23.7
286,3/31/2023,7:24:27 PM,25,25.0,42,23.7
287,3/31/2023,7:24:37 PM,25,25.1,42,23.7
288,3/31/2023,7:24:47 PM,25,25.1,42,23.7
289,3/31/2023,7:24:57 PM,25,25.1,42,23.7
290,3/31/2023,7:25:07 PM,25,25.1,42,23.7
291,3/31/2023,7:25:17 PM,25,25.1,42,23.7
292,3/31/2023,7:25:27 PM,25,25.1,42,23.7
293,3/31/2023,7:25:37 PM,24,25.1,42,23.7
294,3/31/2023,7:25:47 PM,25,25.1,42,23.7
295,3/31/2023,7:25:57 PM,25,25.1,42,23.7
296,3/31/2023,7:26:07 PM,25,25.1,42,23.7
297,3/31/2023,7:26:17 PM,25,25.1,42,23.7
298,3/31/2023,7:26:27 PM,25,25.1,42,23.7
299,3/31/2023,7:26:37 PM,25,25.1,42,23.7
300,3/31/2023,7:26:47 PM,25,25.2,42,23.7
301,3/31/2023,7:26:57 PM,25,25.2,42,23.7
302,3/31/2023,7:27:07 PM,25,25.2,42,23.7
303,3/31/2023,7:27:17 PM,25,25.2,43,23.8
304,3/31/2023,7:27:27 PM,25,25.2,43,23.8
305,3/31/2023,7:27:37 PM,25,25.2,42,23.8
306,3/31/2023,7:27:47 PM,25,25.2,43,23.8
307,3/31/2023,7:27:57 PM,25,25.2,42,23.8
308,3/31/2023,7:28:07 PM,25,25.2,42,23.8
309,3/31/2023,7:28:17 PM,25,25.2,42,23.8
310,3/31/2023,7:28:27 PM,25,25.2,43,23.8
311,3/31/2023,7:28:37 PM,25,25.2,42,23.8
312,3/31/2023,7:28:47 PM,25,25.2,42,23.8
313,3/31/2023,7:28:57 PM,25,25.2,43,23.8
314,3/31/2023,7:29:07 PM,25,25.2,43,23.8
315,3/31/2023,7:29:17 PM,25,25.2,41,23.8
316,3/31/2023,7:29:27 PM,25,25.3,42,23.8
317,3/31/2023,7:29:37 PM,25,25.3,43,23.8
318,3/31/2023,7:29:47 PM,25,25.3,43,23.8
319,3/31/2023,7:29:57 PM,25,25.3,43,23.8
320,3/31/2023,7:30:07 PM,25,25.3,43,23.8
321,3/31/2023,7:30:17 PM,25,25.3,43,23.8
322,3/31/2023,7:30:27 PM,25,25.3,43,23.8
323,3/31/2023,7:30:37 PM,25,25.3,43,23.8
324,3/31/2023,7:30:47 PM,25,25.3,43,23.8
325,3/31/2023,7:30:57 PM,25,25.3,43,23.8
326,3/31/2023,7:31:07 PM,25,25.3,43,23.8
327,3/31/2023,7:31:17 PM,25,25.3,43,23.8
328,3/31/2023,7:31:27 PM,25,25.3,43,23.8
329,3/31/2023,7:31:37 PM,25,25.3,43,23.8
330,3/31/2023,7:31:47 PM,25,25.3,43,23.8
331,3/31/2023,7:31:57 PM,25,25.3,43,23.8
332,3/31/2023,7:32:07 PM,25,25.3,43,23.8
333,3/31/2023,7:32:17 PM,25,25.3,43,23.8
334,3/31/2023,7:32:27 PM,25,25.3,43,23.8
335,3/31/2023,7:32:37 PM,25,25.3,43,23.8
336,3/31/2023,7:32:47 PM,25,25.3,43,23.8
337,3/31/2023,7:32:57 PM,25,25.3,43,23.8
338,3/31/2023,7:33:07 PM,25,25.3,43,23.9
339,3/31/2023,7:33:17 PM,25,25.3,43,23.9
340,3/31/2023,7:33:27 PM,25,25.3,43,23.9
341,3/31/2023,7:33:37 PM,25,25.3,43,23.9
342,3/31/2023,7:33:47 PM,25,25.3,43,23.9
343,3/31/2023,7:33:57 PM,25,25.3,42,23.9
344,3/31/2023,7:34:07 PM,25,25.3,43,23.9
345,3/31/2023,7:34:17 PM,25,25.3,43,23.9
346,3/31/2023,7:34:27 PM,25,25.3,43,23.9
347,3/31/2023,7:34:37 PM,25,25.3,43,23.9
348,3/31/2023,7:34:47 PM,25,25.4,43,23.9
349,3/31/2023,7:34:57 PM,25,25.4,43,23.9
350,3/31/2023,7:35:07 PM,25,25.4,43,23.9
351,3/31/2023,7:35:17 PM,25,25.4,43,23.9
352,3/31/2023,7:35:27 PM,25,25.4,43,23.9
353,3/31/2023,7:35:37 PM,25,25.4,43,23.9
354,3/31/2023,7:35:47 PM,25,25.4,43,23.9
355,3/31/2023,7:35:57 PM,25,25.4,43,23.9
356,3/31/2023,7:36:07 PM,25,25.4,43,23.9
357,3/31/2023,7:36:17 PM,25,25.4,43,23.9
358,3/31/2023,7:36:27 PM,25,25.4,43,23.9
359,3/31/2023,7:36:37 PM,25,25.4,43,23.9
360,3/31/2023,7:36:47 PM,25,25.4,43,24.0
361,3/31/2023,7:36:57 PM,25,25.4,43,24.0
362,3/31/2023,7:37:07 PM,25,25.4,43,24.0
363,3/31/2023,7:37:17 PM,25,25.4,44,24.0
364,3/31/2023,7:37:27 PM,25,25.4,41,24.1
365,3/31/2023,7:37:37 PM,25,25.4,43,24.0
366,3/31/2023,7:37:47 PM,25,25.5,43,24.1
367,3/31/2023,7:37:57 PM,25,25.5,43,24.1
368,3/31/2023,7:38:07 PM,25,25.5,44,24.1
369,3/31/2023,7:38:17 PM,25,25.6,43,24.1
370,3/31/2023,7:38:27 PM,25,25.6,43,24.1
371,3/31/2023,7:38:37 PM,25,25.6,43,24.1
372,3/31/2023,7:38:47 PM,25,25.6,43,24.1
373,3/31/2023,7:38:57 PM,25,25.6,43,24.1
374,3/31/2023,7:39:07 PM,25,25.6,43,24.1
375,3/31/2023,7:39:17 PM,25,25.6,43,24.1
376,3/31/2023,7:39:27 PM,25,25.6,43,24.1
377,3/31/2023,7:39:37 PM,25,25.6,43,24.1
378,3/31/2023,7:39:47 PM,25,25.6,43,24.1
379,3/31/2023,7:39:57 PM,25,25.6,43,24.1
380,3/31/2023,7:40:07 PM,25,25.6,43,24.1
381,3/31/2023,7:40:17 PM,25,25.6,43,24.1
382,3/31/2023,7:40:27 PM,25,25.6,43,24.1
383,3/31/2023,7:40:37 PM,25,25.6,43,24.1
384,3/31/2023,7:40:47 PM,25,25.6,43,24.1
385,3/31/2023,7:40:57 PM,25,25.6,43,24.1
386,3/31/2023,7:41:07 PM,25,25.6,43,24.1
387,3/31/2023,7:41:17 PM,25,25.6,43,24.1
388,3/31/2023,7:41:27 PM,25,25.6,43,24.1
389,3/31/2023,7:41:37 PM,25,25.6,43,24.1
390,3/31/2023,7:41:47 PM,25,25.6,43,24.1
391,3/31/2023,7:41:57 PM,25,25.7,43,24.1
392,3/31/2023,7:42:07 PM,25,25.7,43,24.1
393,3/31/2023,7:42:17 PM,25,25.7,43,24.1
394,3/31/2023,7:42:27 PM,25,25.7,43,24.1
395,3/31/2023,7:42:37 PM,25,25.7,43,24.2
396,3/31/2023,7:42:47 PM,25,25.7,43,24.1
397,3/31/2023,7:42:57 PM,25,25.7,43,24.2
398,3/31/2023,7:43:07 PM,25,25.7,43,24.2
399,3/31/2023,7:43:17 PM,25,25.7,43,24.2
400,3/31/2023,7:43:27 PM,25,25.7,43,24.2
401,3/31/2023,7:43:37 PM,25,25.7,43,24.2
402,3/31/2023,7:43:47 PM,25,25.7,43,24.2
403,3/31/2023,7:43:57 PM,25,25.7,43,24.2
404,3/31/2023,7:44:07 PM,25,25.7,43,24.2
405,3/31/2023,7:44:17 PM,25,25.7,42,24.2
406,3/31/2023,7:44:27 PM,25,25.7,41,24.2
407,3/31/2023,7:44:37 PM,25,25.7,43,24.2
408,3/31/2023,7:44:47 PM,25,25.7,43,24.2
409,3/31/2023,7:44:57 PM,25,25.7,43,24.2
410,3/31/2023,7:45:07 PM,25,25.7,43,24.2
411,3/31/2023,7:45:17 PM,25,25.7,43,24.2
412,3/31/2023,7:45:27 PM,25,25.8,43,24.2
413,3/31/2023,7:45:37 PM,25,25.8,43,24.2
414,3/31/2023,7:45:47 PM,25,25.8,43,24.2
415,3/31/2023,7:45:57 PM,25,25.8,43,24.2
416,3/31/2023,7:46:07 PM,25,25.8,43,24.2
417,3/31/2023,7:46:17 PM,25,25.8,43,24.2
418,3/31/2023,7:46:27 PM,25,25.8,43,24.2
419,3/31/2023,7:46:37 PM,25,25.8,43,24.2
420,3/31/2023,7:46:47 PM,25,25.8,43,24.2
421,3/31/2023,7:46:57 PM,25,25.8,44,24.2
422,3/31/2023,7:47:07 PM,25,25.8,42,24.2
423,3/31/2023,7:47:17 PM,25,25.8,43,24.2
424,3/31/2023,7:47:27 PM,25,25.8,43,24.2
425,3/31/2023,7:47:37 PM,25,25.8,43,24.3
426,3/31/2023,7:47:47 PM,25,25.8,43,24.3
427,3/31/2023,7:47:57 PM,25,25.8,43,24.3
428,3/31/2023,7:48:07 PM,25,25.8,43,24.3
429,3/31/2023,7:48:17 PM,25,25.8,43,24.3
430,3/31/2023,7:48:27 PM,25,25.8,43,24.3
431,3/31/2023,7:48:37 PM,25,25.8,43,24.3
432,3/31/2023,7:48:47 PM,25,25.8,43,24.3
433,3/31/2023,7:48:57 PM,25,25.8,43,24.3
434,3/31/2023,7:49:07 PM,25,25.8,43,24.3
435,3/31/2023,7:49:17 PM,25,25.8,43,24.3
436,3/31/2023,7:49:27 PM,25,25.8,44,24.3
437,3/31/2023,7:49:37 PM,25,25.8,43,24.3
