Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
371,2/6/2023,2:55:45 PM,132,22.3,142,21.8
372,2/6/2023,2:55:50 PM,132,22.3,143,21.8
373,2/6/2023,2:55:55 PM,132,22.3,142,21.8
374,2/6/2023,2:56:00 PM,132,22.3,142,21.8
375,2/6/2023,2:56:05 PM,132,22.3,142,21.8
376,2/6/2023,2:56:10 PM,132,22.3,142,21.8
377,2/6/2023,2:56:15 PM,132,22.3,142,21.8
378,2/6/2023,2:56:20 PM,132,22.3,142,21.8
379,2/6/2023,2:56:25 PM,132,22.3,142,21.8
380,2/6/2023,2:56:30 PM,132,22.3,143,21.8
381,2/6/2023,2:56:35 PM,132,22.3,143,21.8
382,2/6/2023,2:56:40 PM,132,22.3,143,21.8
383,2/6/2023,2:56:45 PM,132,22.3,143,21.8
384,2/6/2023,2:56:50 PM,132,22.3,143,21.8
385,2/6/2023,2:56:55 PM,132,22.3,143,21.8
386,2/6/2023,2:57:00 PM,132,22.3,143,21.8
387,2/6/2023,2:57:05 PM,132,22.3,143,21.8
388,2/6/2023,2:57:10 PM,132,22.3,143,21.8
389,2/6/2023,2:57:15 PM,132,22.3,143,21.8
390,2/6/2023,2:57:20 PM,132,22.3,143,21.8
391,2/6/2023,2:57:25 PM,132,22.3,143,21.8
392,2/6/2023,2:57:30 PM,132,22.3,143,21.8
393,2/6/2023,2:57:35 PM,132,22.3,143,21.8
394,2/6/2023,2:57:40 PM,132,22.3,143,21.8
395,2/6/2023,2:57:45 PM,132,22.3,143,21.8
396,2/6/2023,2:57:50 PM,132,22.3,143,21.8
397,2/6/2023,2:57:55 PM,132,22.3,143,21.8
398,2/6/2023,2:58:00 PM,132,22.3,143,21.8
399,2/6/2023,2:58:05 PM,132,22.3,143,21.8
400,2/6/2023,2:58:10 PM,132,22.3,143,21.8
401,2/6/2023,2:58:15 PM,132,22.3,143,21.8
402,2/6/2023,2:58:20 PM,132,22.3,143,21.8
403,2/6/2023,2:58:25 PM,132,22.3,143,21.8
404,2/6/2023,2:58:30 PM,132,22.3,143,21.8
405,2/6/2023,2:58:35 PM,132,22.3,143,21.8
406,2/6/2023,2:58:40 PM,132,22.3,143,21.8
407,2/6/2023,2:58:45 PM,132,22.3,143,21.8
408,2/6/2023,2:58:50 PM,132,22.3,143,21.8
409,2/6/2023,2:58:55 PM,132,22.3,143,21.8
410,2/6/2023,2:59:00 PM,132,22.3,143,21.8
411,2/6/2023,2:59:05 PM,133,22.3,143,21.8
412,2/6/2023,2:59:10 PM,133,22.3,144,21.8
413,2/6/2023,2:59:15 PM,133,22.3,144,21.8
414,2/6/2023,2:59:20 PM,133,22.3,144,21.8
415,2/6/2023,2:59:25 PM,133,22.3,144,21.8
