Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
145,3/3/2023,2:07:27 PM,85,23.6,59,22.8
146,3/3/2023,2:07:32 PM,85,23.6,59,22.8
147,3/3/2023,2:07:37 PM,85,23.6,59,22.8
148,3/3/2023,2:07:42 PM,85,23.6,59,22.8
149,3/3/2023,2:07:47 PM,85,23.6,59,22.8
150,3/3/2023,2:07:52 PM,85,23.6,59,22.8
151,3/3/2023,2:07:57 PM,85,23.6,59,22.8
152,3/3/2023,2:08:02 PM,85,23.6,59,22.8
153,3/3/2023,2:08:07 PM,85,23.6,60,22.8
154,3/3/2023,2:08:12 PM,85,23.6,59,22.8
155,3/3/2023,2:08:17 PM,85,23.6,60,22.8
156,3/3/2023,2:08:22 PM,85,23.6,60,22.8
157,3/3/2023,2:08:27 PM,85,23.6,60,22.8
158,3/3/2023,2:08:32 PM,85,23.6,60,22.8
159,3/3/2023,2:08:37 PM,85,23.6,61,22.8
160,3/3/2023,2:08:42 PM,85,23.6,63,22.8
161,3/3/2023,2:08:47 PM,85,23.6,63,22.8
162,3/3/2023,2:08:52 PM,85,23.6,65,22.8
163,3/3/2023,2:08:57 PM,85,23.6,65,22.8
164,3/3/2023,2:09:02 PM,85,23.6,66,22.8
165,3/3/2023,2:09:07 PM,85,23.6,67,22.8
166,3/3/2023,2:09:12 PM,85,23.6,69,22.8
167,3/3/2023,2:09:17 PM,85,23.6,69,22.8
168,3/3/2023,2:09:22 PM,85,23.6,70,22.8
169,3/3/2023,2:09:27 PM,85,23.6,70,22.8
170,3/3/2023,2:09:32 PM,85,23.6,72,22.8
171,3/3/2023,2:09:37 PM,86,23.6,72,22.8
172,3/3/2023,2:09:42 PM,86,23.6,72,22.8
173,3/3/2023,2:09:47 PM,86,23.6,75,22.8
174,3/3/2023,2:09:52 PM,86,23.6,75,22.8
175,3/3/2023,2:09:57 PM,86,23.6,75,22.8
176,3/3/2023,2:10:02 PM,86,23.6,76,22.7
177,3/3/2023,2:10:07 PM,86,23.6,76,22.8
178,3/3/2023,2:10:12 PM,86,23.6,77,22.8
179,3/3/2023,2:10:17 PM,86,23.6,78,22.7
180,3/3/2023,2:10:22 PM,86,23.6,78,22.7
181,3/3/2023,2:10:27 PM,86,23.6,78,22.7
182,3/3/2023,2:10:32 PM,86,23.6,80,22.7
183,3/3/2023,2:10:37 PM,86,23.6,80,22.7
184,3/3/2023,2:10:42 PM,86,23.6,80,22.7
185,3/3/2023,2:10:47 PM,86,23.6,80,22.7
186,3/3/2023,2:10:52 PM,86,23.6,80,22.7
187,3/3/2023,2:10:57 PM,86,23.6,80,22.7
188,3/3/2023,2:11:02 PM,86,23.6,80,22.7
189,3/3/2023,2:11:07 PM,86,23.6,80,22.7
190,3/3/2023,2:11:12 PM,86,23.6,80,22.7
191,3/3/2023,2:11:17 PM,86,23.6,81,22.7
192,3/3/2023,2:11:22 PM,86,23.6,81,22.7
193,3/3/2023,2:11:27 PM,86,23.6,81,22.7
194,3/3/2023,2:11:32 PM,86,23.6,81,22.7
195,3/3/2023,2:11:37 PM,86,23.6,81,22.7
196,3/3/2023,2:11:42 PM,86,23.6,81,22.7
197,3/3/2023,2:11:47 PM,86,23.6,81,22.7
198,3/3/2023,2:11:52 PM,86,23.6,81,22.7
199,3/3/2023,2:11:57 PM,86,23.6,82,22.7
200,3/3/2023,2:12:02 PM,86,23.6,82,22.7
201,3/3/2023,2:12:07 PM,86,23.6,82,22.7
202,3/3/2023,2:12:12 PM,86,23.6,82,22.7
203,3/3/2023,2:12:17 PM,86,23.6,82,22.7
204,3/3/2023,2:12:22 PM,86,23.6,82,22.7
205,3/3/2023,2:12:27 PM,86,23.6,82,22.7
206,3/3/2023,2:12:32 PM,86,23.6,82,22.7
207,3/3/2023,2:12:37 PM,86,23.6,82,22.7
208,3/3/2023,2:12:42 PM,86,23.6,82,22.7
209,3/3/2023,2:12:47 PM,86,23.6,82,22.7
210,3/3/2023,2:12:52 PM,86,23.6,82,22.7
211,3/3/2023,2:12:57 PM,86,23.6,82,22.7
212,3/3/2023,2:13:02 PM,86,23.6,83,22.7
213,3/3/2023,2:13:07 PM,86,23.6,83,22.7
214,3/3/2023,2:13:12 PM,86,23.6,83,22.7
215,3/3/2023,2:13:17 PM,86,23.6,83,22.7
216,3/3/2023,2:13:22 PM,86,23.6,84,22.7
217,3/3/2023,2:13:27 PM,86,23.6,86,22.7
218,3/3/2023,2:13:32 PM,86,23.6,86,22.7
219,3/3/2023,2:13:37 PM,86,23.6,86,22.7
220,3/3/2023,2:13:42 PM,86,23.6,87,22.7
221,3/3/2023,2:13:47 PM,86,23.6,89,22.7
222,3/3/2023,2:13:52 PM,86,23.6,90,22.7
223,3/3/2023,2:13:57 PM,86,23.6,90,22.7
224,3/3/2023,2:14:02 PM,86,23.6,92,22.7
225,3/3/2023,2:14:07 PM,86,23.6,93,22.7
226,3/3/2023,2:14:12 PM,86,23.6,93,22.7
227,3/3/2023,2:14:17 PM,86,23.6,95,22.7
228,3/3/2023,2:14:22 PM,86,23.6,95,22.7
229,3/3/2023,2:14:27 PM,86,23.6,97,22.7
230,3/3/2023,2:14:32 PM,86,23.6,96,22.7
231,3/3/2023,2:14:37 PM,86,23.6,97,22.7
232,3/3/2023,2:14:42 PM,86,23.6,98,22.7
233,3/3/2023,2:14:47 PM,86,23.6,95,22.7
234,3/3/2023,2:14:52 PM,86,23.6,97,22.7
235,3/3/2023,2:14:57 PM,86,23.6,97,22.7
236,3/3/2023,2:15:02 PM,86,23.6,99,22.7
237,3/3/2023,2:15:07 PM,86,23.6,99,22.7
238,3/3/2023,2:15:12 PM,86,23.6,99,22.7
239,3/3/2023,2:15:17 PM,86,23.6,102,22.7
240,3/3/2023,2:15:22 PM,86,23.6,100,22.7
241,3/3/2023,2:15:27 PM,86,23.6,100,22.7
242,3/3/2023,2:15:32 PM,86,23.6,99,22.7
243,3/3/2023,2:15:37 PM,86,23.6,99,22.7
244,3/3/2023,2:15:42 PM,86,23.6,101,22.7
245,3/3/2023,2:15:47 PM,86,23.6,100,22.7
246,3/3/2023,2:15:52 PM,86,23.6,99,22.7
247,3/3/2023,2:15:57 PM,86,23.6,102,22.7
248,3/3/2023,2:16:02 PM,87,23.6,102,22.7
249,3/3/2023,2:16:07 PM,86,23.6,105,22.7
250,3/3/2023,2:16:12 PM,86,23.6,101,22.7
251,3/3/2023,2:16:17 PM,86,23.6,101,22.7
252,3/3/2023,2:16:22 PM,86,23.6,101,22.7
253,3/3/2023,2:16:27 PM,86,23.6,101,22.7
254,3/3/2023,2:16:32 PM,86,23.6,100,22.7
255,3/3/2023,2:16:37 PM,86,23.6,102,22.7
256,3/3/2023,2:16:42 PM,86,23.6,102,22.7
257,3/3/2023,2:16:47 PM,86,23.6,99,22.7
258,3/3/2023,2:16:52 PM,86,23.6,101,22.7
259,3/3/2023,2:16:57 PM,86,23.6,101,22.7
260,3/3/2023,2:17:02 PM,86,23.6,99,22.7
261,3/3/2023,2:17:07 PM,87,23.6,101,22.7
262,3/3/2023,2:17:12 PM,87,23.6,101,22.7
263,3/3/2023,2:17:17 PM,87,23.6,100,22.7
264,3/3/2023,2:17:22 PM,87,23.7,102,22.7
265,3/3/2023,2:17:27 PM,87,23.7,102,22.7
266,3/3/2023,2:17:32 PM,87,23.7,99,22.7
267,3/3/2023,2:17:37 PM,87,23.7,102,22.7
